user_id,full_name,email,signup_date,country,acquisition_channel,subscription_tier,status
1072,Sergio Jones,brettbraun@example.org,2025-09-02,Canada,Social Media,Enterprise,Active
1073,Kevin Guerra,joelmiller@example.net,2025-02-18,Germany,Organic Search,Enterprise,Active
1074,Nathan Sanchez,catherineturner@example.net,2025-07-01,United States,Social Media,Basic,Active
1075,Christina Huffman,xmiller@example.com,2025-06-24,Germany,Organic Search,Basic,Active
1076,Jeremy Wagner,ywolf@example.com,2025-05-27,Germany,Social Media,Pro,Active
1077,Jessica Miller,brooke28@example.net,2025-01-08,United Kingdom,Organic Search,Basic,Active
1078,John Chavez,ehart@example.org,2025-03-10,United Kingdom,Social Media,Basic,Active
1079,John Moore,adamhensley@example.net,2025-05-10,Germany,Organic Search,Basic,Active
1080,Jared Perry,xwaller@example.com,2025-10-09,Canada,Referral,Pro,Active
1081,William Jones,riddledavid@example.net,2025-07-10,Germany,Organic Search,Enterprise,Active
1082,Jeffrey Scott,william75@example.net,2025-03-05,Germany,Partner Program,Basic,Active
1083,Tammy Fitzgerald,timdorsey@example.com,2025-01-23,Canada,Organic Search,Basic,Active
1084,Alyssa Wade,josegibson@example.net,2025-09-03,Canada,Referral,Basic,Active
1085,Lance Lynn,alexanderwise@example.net,2025-02-27,Germany,Partner Program,Pro,Active
1086,Jennifer Willis,stonejacob@example.com,2025-10-04,Germany,Organic Search,Basic,Active
1087,Dawn Turner,uwillis@example.com,2025-03-06,Australia,Social Media,Pro,Churned
1088,Monica Davis,lisa43@example.net,2025-10-20,Australia,Social Media,Pro,Churned
1089,Abigail Jackson,esmith@example.net,2025-06-04,Australia,Organic Search,Basic,Active
1090,Mary Quinn,gregorylopez@example.org,2025-06-12,United States,Social Media,Basic,Active
1091,Mr. Brian Bradley,jacobbrown@example.org,2025-03-18,United Kingdom,Referral,Basic,Active
1092,Deanna Barrera,nalexander@example.org,2025-11-11,United States,Organic Search,Basic,Active
1093,Angela Miller,hillmatthew@example.net,2025-12-04,United Kingdom,Organic Search,Enterprise,Active
1094,Michael Garcia,adamsstephanie@example.net,2025-04-02,United Kingdom,Organic Search,Basic,Active
1095,Amanda Clark,bennettabigail@example.com,2025-08-15,United States,Referral,Basic,Active
1096,Dr. Larry Rogers,yvonne35@example.net,2025-12-29,United Kingdom,Organic Search,Basic,Active
1097,Anthony Kelly,linda07@example.net,2025-06-04,Germany,Referral,Pro,Active
1098,Stacy Taylor,meltonjoshua@example.net,2025-06-06,Canada,Social Media,Pro,Active
1099,Isabella Montgomery,qrobertson@example.org,2025-10-19,Germany,Partner Program,Pro,Active
1100,Dr. Robin Smith,morgan57@example.org,2025-01-02,United Kingdom,Referral,Enterprise,Churned
1101,Dr. Robert Bailey,shatfield@example.org,2025-08-24,United Kingdom,Referral,Enterprise,Churned
1102,Lawrence Joseph,andersonlaura@example.com,2025-10-13,United Kingdom,Referral,Pro,Active
1103,Kimberly Baxter,peggyfriedman@example.com,2025-11-20,Germany,Social Media,Basic,Active
1104,Dana Jackson,garciavictoria@example.org,2025-09-15,Germany,Organic Search,Pro,Active
1105,Erin Reyes,jeffrey47@example.net,2025-03-04,Australia,Partner Program,Pro,Active
1106,Tammy Schultz,sdavis@example.com,2025-02-17,Canada,Organic Search,Basic,Active
1107,Kenneth Bradshaw,schneidernicholas@example.net,2025-12-05,United Kingdom,Referral,Pro,Active
1108,Jane May,ostokes@example.com,2025-10-16,United Kingdom,Organic Search,Basic,Active
1109,Brian Peterson,juliewilson@example.com,2025-02-14,United Kingdom,Organic Search,Basic,Active
1110,Tiffany Ray,collinsbrittany@example.org,2025-02-19,United Kingdom,Referral,Basic,Active
1111,Jeff Wise,aprilguzman@example.org,2025-11-25,Germany,Organic Search,Basic,Active
1112,Joshua Murray,lisaphillips@example.org,2025-02-11,Canada,Social Media,Pro,Active
1113,Brittany Campbell,georgekyle@example.net,2025-07-14,Australia,Organic Search,Pro,Active
1114,Ryan Berry,troypadilla@example.com,2025-02-17,Australia,Paid Ads,Basic,Active
1115,Mrs. Samantha Clark,isabellawilliams@example.org,2025-01-23,Germany,Referral,Basic,Active
1116,Mr. William Hopkins,vickiekelley@example.com,2025-11-29,United Kingdom,Referral,Basic,Active
1117,Wanda Todd,ujones@example.com,2025-06-14,United States,Organic Search,Pro,Active
1118,Chloe Chase,udavis@example.net,2025-04-20,Canada,Referral,Basic,Active
1119,Sarah Mckinney,kpena@example.org,2025-12-03,Germany,Referral,Pro,Active
1120,Doris Thomas,lindagonzalez@example.net,2025-06-21,Australia,Organic Search,Pro,Churned
1121,Scott Garcia,nicholasmcgrath@example.net,2025-01-04,United States,Referral,Pro,Active
1122,Anthony Kelly,dwhite@example.org,2025-11-23,United Kingdom,Referral,Pro,Active
1123,Leslie Booker,hsanchez@example.org,2025-07-20,Australia,Paid Ads,Basic,Active
1124,Michael Blevins DDS,yparsons@example.net,2025-06-04,United States,Paid Ads,Pro,Churned
1125,John Meyers,phill@example.com,2025-09-13,Australia,Social Media,Basic,Active
1126,Bruce Martinez,andrewberry@example.net,2025-05-23,Canada,Organic Search,Basic,Active
1127,Patrick Bauer,patrickcooke@example.net,2025-07-06,United Kingdom,Social Media,Pro,Active
1128,Calvin Nguyen,richardhaynes@example.com,2025-06-18,Australia,Social Media,Enterprise,Active
1129,Rachel Moreno,stonebrenda@example.net,2025-08-04,Germany,Partner Program,Basic,Active
1130,Becky Mullins,whitecarol@example.org,2025-11-15,Canada,Organic Search,Basic,Active
1131,Rebecca Martinez,baileydelgado@example.org,2025-01-03,Canada,Organic Search,Basic,Active
1132,Paul Miller,huntermichael@example.net,2025-08-07,Australia,Referral,Basic,Active
1133,Tony Smith,brandon84@example.net,2025-03-08,Canada,Organic Search,Pro,Active
1134,Kenneth Neal,catherine83@example.net,2025-07-27,Australia,Organic Search,Basic,Active
1135,Amanda Johnson,kevinwall@example.org,2025-02-08,United States,Organic Search,Pro,Active
1136,Leslie Ramirez,qjones@example.com,2025-08-22,United Kingdom,Paid Ads,Basic,Active
1137,Carla Bryant,erica28@example.org,2025-05-29,Germany,Paid Ads,Basic,Active
1138,Debra Schultz,jenniferelliott@example.net,2025-01-28,Germany,Organic Search,Basic,Active
1139,Carly Underwood,victoria66@example.org,2025-11-15,Germany,Referral,Pro,Active
1140,Devin Schmidt,ojones@example.org,2025-08-23,United Kingdom,Referral,Basic,Active
1141,Paula Thomas,joshuagarcia@example.org,2025-05-21,United Kingdom,Referral,Basic,Active
1142,Rachel Martinez,brianna71@example.net,2025-05-28,Canada,Referral,Pro,Active
1143,Sharon Arnold,mosleygeorge@example.com,2025-05-16,United Kingdom,Referral,Basic,Churned
1144,Patrick Faulkner,iwoods@example.com,2025-03-12,Australia,Organic Search,Pro,Active
1145,Michelle Sandoval,nicholasmoss@example.org,2025-01-04,Germany,Organic Search,Basic,Active
1146,Vanessa Zimmerman,erikabarnes@example.com,2025-12-23,Australia,Paid Ads,Basic,Active
1147,Hector Harrison,joshua68@example.net,2025-03-13,Australia,Paid Ads,Basic,Active
1148,Crystal Reid,mezarichard@example.com,2025-12-09,United States,Referral,Pro,Active
1149,Bobby Blair,martinbrian@example.net,2025-11-25,United Kingdom,Organic Search,Pro,Active
1150,Katherine Baxter,urhodes@example.org,2025-04-22,Australia,Organic Search,Basic,Active
1151,Mr. Michael Patel Jr.,jensenrhonda@example.net,2026-07-06,Canada,Social Media,Pro,Active
1152,Michele Brady,virginiaguerrero@example.net,2026-01-03,Germany,Referral,Basic,Active
1153,Lisa Oconnell,gregoryrichardson@example.org,2026-09-23,Germany,Organic Search,Enterprise,Active
1154,Anthony Simpson,nathanielwilson@example.net,2026-07-19,United States,Social Media,Pro,Active
1155,Sarah Hodge,kevin44@example.org,2026-04-07,United States,Organic Search,Basic,Active
1156,Laura Robinson,sarah80@example.com,2026-01-01,Australia,Partner Program,Basic,Active
1157,Katherine Kelly,wmurphy@example.org,2026-12-13,United Kingdom,Organic Search,Pro,Active
1158,Nathan Morales,garciatravis@example.org,2026-01-03,United Kingdom,Social Media,Basic,Active
1159,Brittany Martinez,xsmith@example.net,2026-07-25,United States,Paid Ads,Basic,Active
1160,James Evans,imcclain@example.com,2026-04-08,Canada,Organic Search,Pro,Active
1161,Mary Gonzales MD,tsmith@example.org,2026-02-12,Australia,Organic Search,Enterprise,Active
1162,Andrew Foster,rachel23@example.com,2026-02-12,Canada,Referral,Enterprise,Active
1163,Mrs. Katherine Simpson,markduran@example.com,2026-09-16,United Kingdom,Paid Ads,Basic,Active
1164,Natalie Petersen,danielrodriguez@example.org,2026-07-14,Germany,Referral,Basic,Active
1165,Jonathan Saunders,brettgallegos@example.com,2026-02-18,United States,Referral,Basic,Active
1166,Jessica Roberts,bmiller@example.org,2026-08-20,Canada,Organic Search,Basic,Active
1167,Jorge Wright,linvirginia@example.org,2026-08-28,United Kingdom,Referral,Basic,Active
1168,Christina Mccarthy,hayneswayne@example.org,2026-09-16,Canada,Referral,Pro,Active
1169,Leslie Walters MD,richardhill@example.org,2026-03-15,United States,Referral,Basic,Active
1170,Alan Gonzalez,jamesalicia@example.net,2026-12-27,Canada,Social Media,Basic,Churned
1171,Courtney Simmons,hicksdawn@example.com,2026-09-03,Canada,Organic Search,Pro,Active
1172,Douglas Bell,dwright@example.org,2026-02-12,Canada,Organic Search,Basic,Churned
1173,Matthew Morris,thomas91@example.com,2026-01-16,United Kingdom,Paid Ads,Basic,Active
1174,John Cook,davisalexander@example.net,2026-03-13,Australia,Referral,Basic,Churned
1175,Erin Figueroa,julia98@example.net,2026-10-27,Australia,Social Media,Basic,Active
1176,Donald Silva,eatondavid@example.net,2026-05-25,Australia,Organic Search,Basic,Active
1177,Kevin Barr,jamesgriffin@example.org,2026-08-22,Australia,Organic Search,Pro,Churned
1178,Lisa Turner,mmayo@example.net,2026-01-30,Germany,Organic Search,Basic,Active
1179,Carl Barnes,patricia85@example.com,2026-10-07,United Kingdom,Referral,Basic,Active
1180,Autumn Graham,gbarnes@example.org,2026-06-24,Germany,Referral,Basic,Active
1181,Melissa Anderson,sosabruce@example.net,2026-03-06,United Kingdom,Social Media,Basic,Active
1182,Jennifer Cohen,martinkaren@example.com,2026-03-15,Germany,Paid Ads,Basic,Active
1183,Jennifer Nelson,adamarmstrong@example.net,2026-08-07,Germany,Organic Search,Basic,Active
1184,Timothy Hunt,kevin34@example.net,2026-09-28,United Kingdom,Organic Search,Basic,Active
1185,Carolyn Williams,kellybowman@example.com,2026-04-15,United States,Organic Search,Basic,Active
1186,Shane Williams,veronicaclark@example.org,2026-12-27,United States,Organic Search,Basic,Active
1187,Mackenzie Compton,christopher84@example.net,2026-01-01,Australia,Referral,Pro,Active
1188,Logan Nguyen,garrettalex@example.com,2026-02-21,United Kingdom,Organic Search,Pro,Active
1189,Diana Scott,medinatiffany@example.net,2026-03-27,United States,Social Media,Enterprise,Active
1190,Melissa Bautista,molly98@example.org,2026-02-11,Australia,Paid Ads,Basic,Active
1191,Frederick Harris,omoore@example.net,2026-11-14,Australia,Paid Ads,Pro,Active
1192,Charles Mendoza,lwhite@example.org,2026-10-10,Germany,Organic Search,Basic,Active
1193,Terri White,andrew22@example.com,2026-03-15,United Kingdom,Organic Search,Basic,Active
1194,Andrea Jones,spencerbrewer@example.com,2026-09-24,Canada,Social Media,Basic,Active
1195,Breanna Christensen,morrisonnicholas@example.org,2026-02-08,Germany,Social Media,Basic,Churned
1196,Pamela Newman,andersonkayla@example.com,2026-02-12,Germany,Social Media,Basic,Active
1197,Linda Sparks,rosariodaniel@example.net,2026-02-25,Germany,Referral,Basic,Active
1198,Michael Harris,cmalone@example.org,2026-11-14,Canada,Organic Search,Basic,Active
1199,Christopher Brown,courtney10@example.org,2026-04-30,United Kingdom,Social Media,Basic,Active
1200,Ashley Tanner,othomas@example.org,2026-02-09,United Kingdom,Paid Ads,Basic,Churned
1201,Charles Rios,sandracohen@example.net,2026-03-30,United Kingdom,Referral,Pro,Active
1202,Stephanie Vasquez,walkerstephanie@example.com,2026-12-10,United Kingdom,Social Media,Basic,Active
1203,Gene Ward,huangcassandra@example.org,2026-05-19,Germany,Paid Ads,Basic,Churned
1204,Linda Shelton,patriciamcdaniel@example.net,2026-06-16,Australia,Partner Program,Basic,Active
1205,Shawn Nelson,qstanley@example.net,2026-11-14,United Kingdom,Referral,Basic,Churned
1206,Aaron Fitzpatrick,kimberlythomas@example.org,2026-11-07,United Kingdom,Organic Search,Enterprise,Active
1207,Robert Bray,wilsonronald@example.net,2026-06-01,United Kingdom,Organic Search,Pro,Active
1208,Frank Anderson,fgomez@example.com,2026-04-19,United Kingdom,Paid Ads,Basic,Active
1209,Jennifer Leon,devon36@example.com,2026-07-06,Germany,Organic Search,Basic,Active
1210,Joseph Patel PhD,tmiller@example.com,2026-08-02,United States,Organic Search,Pro,Active
1211,Melissa Goodman,youngaaron@example.org,2026-07-24,United Kingdom,Paid Ads,Basic,Active
1212,Tina Mccall,pruittmichael@example.org,2026-05-21,United States,Social Media,Pro,Active
1213,Russell Arnold,osanchez@example.org,2026-04-25,United States,Referral,Pro,Active
1214,Victor Padilla,squinn@example.com,2026-10-18,Canada,Referral,Basic,Active
1215,Brian Perkins,kmonroe@example.org,2026-05-25,Germany,Referral,Pro,Churned
1216,Bob Jones,lhernandez@example.com,2026-02-27,United Kingdom,Organic Search,Pro,Active
1217,Joseph Rush,vjenkins@example.com,2026-10-16,Canada,Paid Ads,Basic,Active
1218,Alexis Rodriguez,ibarraantonio@example.org,2026-10-31,Germany,Paid Ads,Pro,Active
1219,James Henderson,qspencer@example.net,2026-07-15,Canada,Organic Search,Basic,Active
1220,Darren Huynh,teresa86@example.org,2026-07-14,United States,Organic Search,Pro,Active
1221,Manuel Robinson,lynndaugherty@example.net,2026-10-16,Australia,Partner Program,Pro,Active
1222,Michael Woods,kwilcox@example.org,2026-11-23,Canada,Organic Search,Basic,Active
1223,Jeff Nelson,millercarrie@example.com,2026-11-08,United States,Organic Search,Basic,Active
1224,Christopher Rodriguez,carlaavila@example.com,2026-01-11,Germany,Referral,Basic,Active
1225,Margaret Johnson,christopher99@example.org,2026-03-14,United States,Social Media,Basic,Active
1226,Mrs. Amber Davis,alan54@example.com,2026-08-07,Australia,Social Media,Basic,Active
1227,Paul Swanson,jacquelinedavis@example.com,2026-07-14,Germany,Organic Search,Basic,Active
1228,Ashlee Aguirre,andrewflynn@example.com,2026-12-15,United Kingdom,Social Media,Basic,Active
1229,Amanda Martin,omiller@example.org,2026-08-16,Australia,Referral,Basic,Active
1230,Daniel Maldonado,kaylamartin@example.net,2026-10-07,Germany,Social Media,Pro,Active
1231,Lisa Mills PhD,vfloyd@example.com,2026-07-20,United Kingdom,Social Media,Enterprise,Active
1232,Teresa Williams,nallen@example.net,2026-05-20,United States,Referral,Enterprise,Active
1233,Latasha Gamble,ballarddouglas@example.com,2026-01-30,United Kingdom,Organic Search,Pro,Active
1234,Rebecca Jacobson,udavis@example.org,2026-08-01,Canada,Organic Search,Pro,Active
1235,Barry Ray,christopher27@example.com,2026-12-29,United Kingdom,Organic Search,Pro,Active
1236,Pamela Ramos,shelbybonilla@example.com,2026-07-03,Australia,Referral,Basic,Active
1237,Dustin Ortiz,scotthunt@example.net,2026-01-16,United States,Organic Search,Basic,Active
1238,Michael Hunter,natalie09@example.net,2026-05-02,Australia,Social Media,Enterprise,Active
1239,Danielle Nicholson,mooredaniel@example.com,2026-01-23,Canada,Referral,Enterprise,Active
1240,Sarah Walker,wcaldwell@example.com,2026-03-03,United Kingdom,Organic Search,Basic,Active
1241,Stephanie Marshall,whitedaniel@example.com,2026-07-01,Germany,Organic Search,Basic,Churned
1242,James Brown,wendy73@example.net,2026-10-26,Canada,Referral,Basic,Churned
1243,Donald Johnson,stacythomas@example.org,2026-10-15,United Kingdom,Paid Ads,Basic,Churned
1244,Victoria Schroeder,mayermichael@example.com,2026-05-05,Australia,Organic Search,Basic,Churned
1245,Daniel Johnson,onelson@example.org,2026-07-03,Canada,Paid Ads,Basic,Active
1246,Donald Miller,hsavage@example.org,2026-02-02,Canada,Organic Search,Basic,Active
1247,Cathy Brown,wpeterson@example.com,2026-09-18,Canada,Organic Search,Enterprise,Active
1248,Tom Olson,tammykim@example.net,2026-03-05,Australia,Referral,Basic,Active
1249,Adam Logan,christiancontreras@example.net,2026-08-10,United Kingdom,Referral,Basic,Churned
1250,William Mcmillan,alexis72@example.com,2026-02-26,Germany,Organic Search,Basic,Active
1251,Ricky Craig,abigail07@example.org,2026-12-02,Australia,Paid Ads,Pro,Active
1252,Wayne Davis,julielopez@example.net,2026-09-04,Germany,Paid Ads,Basic,Active
1253,Lindsay Robinson,stephaniebonilla@example.net,2026-08-01,Australia,Social Media,Basic,Active
1254,Jack Turner,wayne17@example.net,2026-01-06,Germany,Paid Ads,Pro,Active
1255,Guy Clayton,wmills@example.com,2026-06-27,Germany,Organic Search,Enterprise,Churned
1256,Judy Brooks,amyjames@example.net,2026-02-14,United Kingdom,Referral,Basic,Active
1257,Madison Park,cowanlinda@example.org,2026-09-25,Germany,Referral,Pro,Churned
1258,Lisa Jenkins,nbrady@example.net,2026-02-04,United Kingdom,Social Media,Pro,Churned
1259,Kathy Shaffer,melissa33@example.com,2026-02-08,Australia,Partner Program,Enterprise,Active
1260,Craig Harrison,belllaura@example.com,2026-08-03,Germany,Paid Ads,Basic,Active
1261,Maria Mueller,xsmith@example.org,2026-06-10,Canada,Organic Search,Pro,Active
1262,Shawn Baker,anunez@example.com,2026-07-17,Canada,Social Media,Pro,Active
1263,Christian Brooks,matthew96@example.org,2026-01-13,Australia,Organic Search,Pro,Active
1264,Cheryl Newman,solisbecky@example.org,2026-08-04,United Kingdom,Organic Search,Basic,Active
1265,Nicholas Powell,zachary63@example.org,2026-09-05,Canada,Social Media,Pro,Active
1266,Kathy Welch,ocameron@example.com,2026-10-03,Germany,Social Media,Basic,Active
1267,Tiffany Harris,johnsonalexander@example.net,2026-11-22,Canada,Referral,Pro,Active
1268,Michael Knapp,armstronganthony@example.net,2026-03-01,Germany,Paid Ads,Basic,Active
1269,Miss Paula Lopez,kennethnichols@example.org,2026-02-20,United States,Paid Ads,Basic,Active
1270,Rachel Townsend,hillsavannah@example.net,2026-10-10,United States,Organic Search,Basic,Churned
1271,Lauren Garcia,hho@example.org,2026-01-09,United Kingdom,Partner Program,Basic,Active
1272,Steven Davis,nkirk@example.com,2026-02-25,United States,Social Media,Basic,Churned
1273,Alex Jones DVM,clarkrobert@example.com,2026-02-09,Australia,Paid Ads,Basic,Active
1274,Rhonda White,bergerdonna@example.net,2026-09-04,Australia,Paid Ads,Basic,Active
1275,Autumn Cooper,timothy99@example.net,2026-08-24,Germany,Social Media,Basic,Active
1276,Patrick House,catherineherrera@example.net,2026-01-02,Germany,Paid Ads,Basic,Active
1277,Cindy Diaz,anthonytaylor@example.org,2026-07-18,Canada,Referral,Basic,Active
1278,Beth Hill,stephaniebailey@example.net,2026-10-10,Canada,Paid Ads,Basic,Active
1279,Patrick Simpson,qnielsen@example.org,2026-09-11,Canada,Referral,Basic,Active
1280,Stacy Campbell,ygarcia@example.net,2026-03-18,Canada,Organic Search,Basic,Churned
1281,Daniel Bowen,bandrade@example.net,2026-05-02,United Kingdom,Referral,Basic,Active
1282,Fernando Rodriguez,kpatterson@example.com,2026-10-18,Canada,Social Media,Enterprise,Active
1283,Sabrina Cole,rubiojohnny@example.com,2026-05-26,Australia,Organic Search,Basic,Active
1284,Sherry Clements,raymond12@example.com,2026-04-24,Germany,Paid Ads,Pro,Active
1285,Heather Jones,nathan51@example.org,2026-06-16,Australia,Organic Search,Basic,Active
1286,Michelle Lewis,rachel81@example.com,2026-05-04,United States,Paid Ads,Basic,Active
1287,Kelsey Garcia,jennifer19@example.net,2026-04-21,United States,Social Media,Basic,Active
1288,Jessica Li,jameslang@example.com,2026-06-13,Australia,Social Media,Basic,Active
1289,Jennifer Martinez MD,brittany39@example.org,2026-01-19,Germany,Social Media,Basic,Active
1290,Richard Johnston,buckjustin@example.com,2026-04-21,Canada,Social Media,Enterprise,Active
1291,Tamara Williams,jonescody@example.com,2026-01-15,United States,Organic Search,Basic,Active
1292,Evan Reed,hawkinslawrence@example.net,2026-10-08,Canada,Referral,Basic,Active
1293,Michael Gibson,cameronsharon@example.org,2026-01-19,Australia,Organic Search,Basic,Churned
1294,Roger Taylor,michelle63@example.org,2026-01-12,United States,Organic Search,Pro,Active
1295,Steven Wood,villamiranda@example.com,2026-02-04,Australia,Paid Ads,Basic,Active
1296,Ashley Valentine,bakerhailey@example.com,2026-12-10,Australia,Organic Search,Basic,Active
1297,Tammy Silva,martinezmichelle@example.net,2026-04-15,Australia,Referral,Pro,Active
1298,Stephanie Walsh,boydjohn@example.com,2026-12-11,Germany,Organic Search,Pro,Active
1299,Douglas Barton MD,bakerkenneth@example.org,2026-09-14,United States,Organic Search,Basic,Active
1300,Shelley Keller,heatherjones@example.com,2026-05-18,Canada,Organic Search,Basic,Active
1301,Michael Mcdonald,glopez@example.com,2026-01-24,Germany,Organic Search,Enterprise,Active
1302,Pam Palmer,kathleen47@example.net,2026-03-23,Australia,Partner Program,Basic,Active
1303,Ashley Anderson,paul79@example.net,2026-03-01,Germany,Referral,Basic,Churned
1304,Chelsea Ramirez,ginalynn@example.net,2026-03-20,Germany,Referral,Basic,Active
1305,Joel Rodriguez,allenpatricia@example.org,2026-09-09,United Kingdom,Referral,Basic,Active
1306,Matthew Chavez,david81@example.com,2026-04-14,Australia,Paid Ads,Basic,Active
1307,James Jordan,brian45@example.org,2026-06-17,Canada,Social Media,Basic,Active
1308,Monique Henderson,jaime29@example.com,2026-01-20,Germany,Organic Search,Basic,Active
1309,Kelly Rodriguez,lucassusan@example.org,2026-07-25,Germany,Social Media,Pro,Churned
1310,Andrew Adams,pateljoshua@example.net,2026-02-14,Australia,Social Media,Pro,Active
1311,Jenna Garcia,tyler23@example.com,2026-09-29,United Kingdom,Referral,Pro,Active
1312,Kyle Gross,lopezrebecca@example.net,2026-09-05,Germany,Partner Program,Basic,Active
1313,Sarah Watts,lesliejones@example.org,2026-07-05,Germany,Referral,Pro,Active
1314,Brenda Smith,bpatterson@example.org,2026-05-09,United States,Paid Ads,Basic,Active
1315,Carolyn Wolf,wheelertara@example.net,2026-04-13,United States,Organic Search,Basic,Active
1316,David Rodriguez PhD,mary88@example.org,2026-01-01,Canada,Social Media,Basic,Active
1317,Brandon Torres,shaun58@example.com,2026-10-21,Australia,Referral,Basic,Active
1318,Mr. Adam Gomez,patricia97@example.org,2026-09-15,United States,Organic Search,Basic,Active
1319,Monica Smith,qchase@example.org,2026-04-15,Canada,Organic Search,Basic,Active
1320,Mr. Patrick Mcpherson MD,leestephanie@example.net,2026-05-19,Canada,Organic Search,Basic,Active
1321,Sherry Shelton,harcher@example.org,2026-02-11,Germany,Social Media,Basic,Active
1322,Hannah Rivera,rlandry@example.com,2026-04-14,United Kingdom,Paid Ads,Enterprise,Active
1323,Joseph Cooper,hamiltonspencer@example.com,2026-03-16,Australia,Social Media,Pro,Active
1324,Adam Ho,stevenhernandez@example.com,2026-04-23,Australia,Paid Ads,Basic,Active
1325,Carla Tucker,marshalexis@example.org,2026-08-31,Australia,Paid Ads,Basic,Active
1326,Kevin Brown,adam50@example.org,2026-03-26,Germany,Social Media,Basic,Active
1327,Shawn Glover,stephaniereeves@example.org,2026-04-08,United States,Referral,Basic,Churned
1328,Kevin Miller,antoniofitzpatrick@example.org,2026-10-12,United Kingdom,Organic Search,Basic,Active
1329,Jasmine Ross,orozcosamantha@example.net,2026-11-12,United Kingdom,Partner Program,Pro,Active
1330,Jeffrey Liu,feliciagonzalez@example.org,2026-05-01,Germany,Social Media,Basic,Active
1331,Elizabeth Miller,ygardner@example.com,2026-06-11,United Kingdom,Social Media,Basic,Active
1332,Jeremy Edwards,taylor67@example.com,2026-02-07,Australia,Organic Search,Pro,Active
1333,Thomas Johnson,idavis@example.net,2026-06-09,United Kingdom,Organic Search,Basic,Active
1334,David Hunt,christineyoder@example.com,2026-12-19,Canada,Social Media,Enterprise,Active
1335,Jenna Powell,fordkathryn@example.net,2026-01-21,Canada,Social Media,Enterprise,Active
1336,Angela Nelson,cookconnor@example.com,2026-06-28,United Kingdom,Paid Ads,Pro,Active
1337,Mr. Antonio Yang,mileszachary@example.net,2026-08-08,United Kingdom,Organic Search,Pro,Active
1338,Brandy Jacobson,kevincollins@example.org,2026-10-15,Germany,Social Media,Basic,Active
1339,Mr. Brian Smith,meyerjohn@example.org,2026-11-09,Australia,Referral,Pro,Active
1340,Jonathan Myers,evanstimothy@example.org,2026-07-03,United Kingdom,Paid Ads,Pro,Active
1341,Ryan Green,nvillarreal@example.org,2026-11-15,Canada,Organic Search,Pro,Active
1342,Alex Thomas,georgeharmon@example.net,2026-06-17,United Kingdom,Organic Search,Pro,Active
1343,Dylan Contreras,rrichardson@example.com,2026-03-19,United States,Organic Search,Basic,Active
1344,Ashley Butler,shernandez@example.com,2026-05-30,United Kingdom,Social Media,Pro,Active
1345,Alexandra Turner,wwilliams@example.org,2026-02-16,United States,Organic Search,Basic,Active
1346,Judy Smith,michaelfoley@example.net,2026-07-01,Germany,Organic Search,Basic,Active
1347,Michael Myers,thompsonedward@example.net,2026-03-23,United Kingdom,Organic Search,Pro,Active
1348,Julia Trevino,joshuafarmer@example.com,2026-10-07,United States,Organic Search,Basic,Churned
1349,Thomas Brewer,mestes@example.net,2026-12-25,Germany,Referral,Basic,Active
1350,Tammy Rowe,david59@example.net,2026-03-12,Canada,Organic Search,Basic,Active
1351,Sandra Jones,christianerik@example.org,2026-05-16,United States,Social Media,Pro,Active
1352,Timothy Alvarez,tinastokes@example.net,2026-09-16,Australia,Social Media,Basic,Active
1353,Steven Thompson,acampos@example.org,2026-11-05,Germany,Organic Search,Enterprise,Active
1354,Ashley Bradford,alexandernicholas@example.net,2026-01-25,Germany,Organic Search,Pro,Churned
1355,Christopher Rodriguez,ogray@example.net,2026-11-23,Australia,Organic Search,Basic,Active
1356,David Kim,jeremiah26@example.net,2026-08-05,Australia,Referral,Enterprise,Active
1357,Angelica Johnson,harrislisa@example.org,2026-11-11,Germany,Organic Search,Basic,Active
1358,Laura Lin,jacob87@example.org,2026-05-20,United Kingdom,Social Media,Pro,Active
1359,Ronald Mason,christine82@example.org,2026-11-20,Canada,Organic Search,Basic,Active
1360,James Jones,martinezzachary@example.org,2026-06-20,United States,Organic Search,Basic,Active
1361,Mr. Joshua Johnson PhD,sandra46@example.net,2026-02-15,Germany,Organic Search,Pro,Active
1362,Seth Donaldson,fergusonjohn@example.net,2026-05-19,United Kingdom,Referral,Basic,Active
1363,Emily Montgomery,aguilarsharon@example.com,2026-12-28,Australia,Referral,Basic,Active
1364,George Green,pamela02@example.org,2026-09-11,Germany,Organic Search,Basic,Active
1365,Erin Todd,youngcharles@example.net,2026-08-01,United States,Paid Ads,Basic,Active
1366,Sandy Aguirre,tina69@example.net,2026-12-18,Australia,Referral,Basic,Active
1367,Stacy Mendoza,josephwilliams@example.org,2026-08-26,United States,Social Media,Basic,Churned
1368,Marie Reynolds,kimberly30@example.org,2026-07-12,Germany,Paid Ads,Basic,Active
1369,Roberta Ferguson,vfleming@example.org,2026-01-11,United Kingdom,Referral,Pro,Active
1370,Mr. James Martinez,hdunn@example.com,2026-08-03,Australia,Organic Search,Basic,Active
1371,Vickie Richardson,matthewhull@example.org,2026-02-15,Australia,Organic Search,Pro,Active
1372,Adam Gutierrez,ritteralexis@example.net,2026-04-01,United States,Paid Ads,Pro,Churned
1373,Angela Martinez,justinedwards@example.net,2026-04-08,Canada,Social Media,Pro,Active
1374,Yolanda Anderson,hmendoza@example.net,2026-09-12,United Kingdom,Referral,Basic,Active
